id,name,title,cites,year,lastUpdated
ryfKzl4AAAAJ,Mohamed Ibnkahla,On the influence of the number of layers on the performance and convergence behavior of the back propagation algorithm,6,1997,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,"El-Sharief, YA Ammar, MM Aly",6,1989,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Energy-efficient task scheduling and physiological assessment in disaster management using UAV-assisted networks,5,2020,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Assessment of genetic diversity among local pea (Pisum sativum L.) accessions cultivated in the arid regions of Southern Tunisia using agro-morphological and …,5,2019,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,A selective decision–fusion rule for cooperative spectrum sensing using energy detection,5,2016,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Optimizing dynamic spectrum allocation for cognitive radio networks using hybrid access scheme,5,2016,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Integrating energy harvesting and dynamic spectrum allocation in Cognitive Radio Networks,5,2016,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Genetic variation in Egyptian white lupin (Lupinus albus L.) genotypes based on combined data of ISSR and fluorescence-based AFLP markers,5,2014,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,A hybrid feature selection approach of ensemble multiple filter methods and wrapper method for improving the classification accuracy of microarray data set,5,2013,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,A cross-layer framework for network management in wireless sensor networks using weighted cognitive maps,5,2013,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,A cross-layer framework for network management in wireless sensor networks using weighted cognitive maps,5,2013,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Acceptability Studies of Value Added Products with Purslane (Portulaca oleracea),5,2013,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,"Performance analysis of joint power control, rate adaptation, and channel selection strategies for cognitive radio networks",5,2012,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Achieving end-to-end goals of WSN using weighted cognitive maps,5,2012,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,A cognitive WSN framework for highway safety based on weighted cognitive maps and Q-learning,5,2012,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Sustainable Urban Design Principles in Low Cost Housing,5,2011,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,UCLA and Yale science libraries data on cyberlearning and reference services via mobile devices,5,2010,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Effect of paraoxonase gene polymorphisms on paraoxonase levels and insulin resistance index in women with polycystic ovary syndrome,5,2009,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Exact symbol error rate and total degradation performance of nonlinear M-QAM fading channels [satellite mobile communication applications],5,2005,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Exact symbol error rate and total degradation performance of nonlinear M-QAM fading channels [satellite mobile communication applications],5,2005,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,New adaptive polynomial and neural network predistortion techniques for satellite transmissions,5,2002,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,First post-partum oestrus in buffaloes.,5,1977,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Effect of Metal Nanoparticles on the Catalytic Activity of Pectin (poly vinyl alcohol-co-polyacrylamide) Nanocomposite Hydrogels,4,2019,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Implementation of a smart grid communication system compliant with IEEE 2030.5,4,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Pectin-based hydrogels and its ferrite nanocomposites for removal of nitro compounds,4,2017,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,"Barriers to full immunization coverage of under five years children in Benadir Region, Somalia",4,2016,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,CCAWSN: a cognitive communication architecture for wireless sensor networks,4,2012,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Multiple cognitive nodes in wireless sensor networks,4,2012,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Experimental induction of subclinical necrotic enteritis using C. perfringens field isolate in male layer chickens,4,2011,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Routing in wireless self-organizing networks,4,2008,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,An overview of wireless sensor networks for ecology and forest monitoring,4,2008,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,A simple data pre-distortion technique for satellite communication: Design and implementation on altera dsp board,4,2005,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Signaling constellations for transmission over nonlinear channels,4,2004,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Performance analysis of multiuser diversity in MIMO channels,4,2004,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Convergence properties and stationary points of the two-layer backpropagation algorithm used for nonlinear function modeling,4,2001,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,A combined LMS-SOM algorithm for time-varying non-linear channel equalization,4,1998,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Occurrence of Salmonella and Yersinia enterocolitica in some meat products,4,1998,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,NEWTEST project and the impact of neural networks on S-UMTS communications,4,1997,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Channel identification and failure detection in digital satellite communications,4,1997,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Synthesis and properties of (Gum acacia/polyacryamide/SiO2) magnetic hydrogel nanocomposite prepared by gamma irradiation,3,2020,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Natural killer NKG2A and NKG2D in patients with colorectal cancer,3,2019,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Distributed learning-based multi-band multi-user cooperative sensing in cognitive radio networks,3,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Laparoscopic-guided transversus abdominis plane block versus trocar site local anesthetic infiltration in gynecologic laparoscopy,3,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,"A Survey of Wireless Sensor Networks: Technologies, Challenges, and Future Trends",3,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Strengthening acute flaccid paralysis surveillance through the village polio volunteers program in Somalia,3,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Considerations for a successful network service chain deployment,3,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Effect of Implementing Nursing Care Guidelines on the Occurrence of Deep Vein Thrombosis among Orthopedic Patients,3,2017,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,"Fingerprinting of sweetpotato germplasm using AFLP, RAPD, and SAMPL analysis",3,2016,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Single-pixel-camera paradigm for multiband cooperative sensing in cognitive radio systems,3,2015,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Multiband Spectrum Sensing: Challenges and Limitations,3,2014,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Joint adaptive modulation and adaptive MAC protocols for wireless sensor networks,3,2014,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Consensus-based local control schemes for spectrum sharing in cognitive radio sensor networks,3,2012,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Ventilatory response to aerobic exercise in obese children.,3,2012,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Link Adaptation for Energy Constrained Networks,3,2008,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,GENETIC SIGNATURE OF SOME HEMICHROMIS BJMACULATUS FISH POPULATIONS BASED ON MUSCLE PROTEIN POLYMORPHISM,3,2007,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,"Trace metal concentrations in marine algae Hormophysa triquetra, Bahrain Coastline (Arabian Gulf)",3,2002,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Convergence properties of self-organizing maps applied for communication channel equalization,3,2000,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Réseaux de neurones: nouvelles structures et applications aux communications numériques par satellite,3,1996,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Operator valued neural networks,3,1995,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,"Effect of infection with Trichobilharzia ocellata and Schistosoma mansoni on the ultrastructure of the albumen gland of their respective hosts, Lymnaea stagnalis and …",3,1989,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,"REACTIONS OF 3-ACETYL-6-BROMOCOUMARIN-SYNTHESIS OF 6H-1, 3-BENZOXAZOCINE, 7H-[1] BENZOPYRANO [3, 4-C] QUINOLINE, 5H-[1] BENZOPYRANO [3, 4-C] PYRIDINE, 6H-DIBENZO [B, D] PYRAN …",3,1981,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,"Effect of Ca (OH) 2 and NaOH treatments on the nutritive value of maize stalks, sorghum stalks and dry sweet potato vines.",3,1964,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Enhanced Multiband Multiuser Cooperative Spectrum Sensing for Distributed CRNs,2,2019,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Enhancement of Parking Management System in Cairo Using Smartphones,2,2019,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,An extensive survey and taxonomy of MAC protocols for vehicular wireless networks,2,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,"Development of a Demand Response Program: A Case Study of Cairo, Egypt",2,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Cardiotonic steroid signaling through Na/K-atpase-A-1 and src kinase enhance functional interactions between immune cells and endo/epithelial cells,2,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Enhancement of swirl generation in diesel engine cylinder by using combinations of twisted tap and guide vanes with shrouded valve,2,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Precoding-aided spatial modulation for the wiretap channel with relay selection and cooperative jamming,2,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Optimizing power allocation in mission critical cognitive radio networks,2,2017,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Role of high resolution computed tomography in diagnosis of interstitial lung diseases in patients with collagen diseases,2,2017,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,"Effect of planting date, variety and their interaction on seed yield and its components of Egyptian clover (Trifolium alexandrinum L.)",2,2017,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,"Effect of feed supplemented with xylam enzyme on performance, carcass characteristics and meat quality of broiler chicks",2,2016,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Physical and psychological health domains of quality of life in type 2 diabetic patients in relation to clinical factors of diabetes mellitus in Egypt,2,2016,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Control of quantum and classical correlations in Werner-like states of two-qubit cavity system under dissipative environments,2,2015,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Mercury Pollution from Artisanal Gold Mining Activities in Sudan,2,2015,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,SINR-based spectrum sensing for cognitive radio networks: An online spectrum monitoring method,2,2013,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Performance analysis of decode and forward incremental relaying in the presence of multiple sources of interference,2,2012,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Successful application of ultrasound technology to detect sand producing intervals in the wellbore,2,2012,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Effect of exercise therapy on blood gases and ventilatory functions in chronic obstructive pulmonary disease Patients: Randomized Control Study,2,2012,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Photovoltaic Water Pumping Systems: FIRST AITION,2,2012,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Role of computed tomography and magnetic resonance imaging in the assessment and management of mandibular ameloblastoma,2,2011,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Throughput optimization of a power-aware MAC for WLANs in correlated shadowing environments,2,2010,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Piloting mobile services at University of Houston libraries,2,2010,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Quality of service in WiMAX,2,2008,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Performance Evaluation and Dimensioning of WiMAX,2,2008,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Parameter estimation and performance evaluation of a time-varying multipath satellite channel,2,2005,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Strategies to process voluminous data in support of counter-terrorism,2,2005,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Alkyl aryl sulfonamides as therapeutic agents for the treatment of bone conditions,2,2005,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,"Formation professionnelle et travail industriel. Une approche comparative entre Djibouti, l'Algérie et la France",2,1995,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Prediction of stratigraphic and areal occurrences of Jilh high pressure in Bahrain Field,2,1991,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Enhancement of hepatic tumors induced by N-nitrosodimethylamine in female toads Bufo regularis by oestrone.,2,1989,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,MIMO Systems for Wireless Communications,2,0,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Investigation of a new horizon antifungal activity with enhancing the antimicrobial efficacy of ciprofloxacin and its binary mixture via their encapsulation in nanoassemblies …,1,2020,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Low protein Z level: a thrombophilic risk biomarker for acute coronary syndrome,1,2019,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Sick and solo: a qualitative study on the life experiences of people living with HIV in Somalia,1,2019,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Comparative Study of Using Sea-Water for Enhanced Oil Recovery in Carbonate and Sandstone Reservoirs: Effects of Temperature and Aging Time on Oil Recovery,1,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Selfishness in MANETs,1,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Adaptive Routing in Wireless Sensor Networks,1,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Adaptation in Wireless Communications-2 Volume Set,1,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,"Shock therapy, suzerainty, hegemony or positive-sum game? Unlocking the implication of Dr. Abiy’s strategy towards Somalia",1,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Effects of Temperature and Aging Time on Oil Recovery in Carbonate and Sandstone Reservoirs using Sea-Water,1,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Simulating large-scale networks for public safety: Parallel and distributed solutions in NS-3,1,2017,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Access Methods,1,2017,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Challenge of multi drug resistant stx1 harboring E. Coli in meat and fast foods,1,2017,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Study of pharmacotherapy role in smoking cessation giving an insight into the frequency of smoking among Zagazig University Hospitals’ staff in 2013,1,2016,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Effect of some Agricultural Treatments on Productivity and Quality of Green Onion for Export (Allium Cepa L),1,2016,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,"Effect of Spatial Variation on Plant Community Structure in South Sinai, Egypt.",1,2013,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,"Plant Metabolites Responses to Spatial Variation in South Sinai, Egypt.",1,2012,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Stochastic analysis of neural network modeling and identification of nonlinear memoryless MIMO systems,1,2012,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,RFID tags authentication by unique hash sequence detection,1,2012,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Efficient and anonymous RFID tag counting and estimation using Modulation Silencing,1,2012,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Outage performance of decode and forward incremental relaying in an overlay spectrum sharing environment,1,2012,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Immunological Effect Of Levamisole As Immunostimulant In Vaccination With Bivalent Oil Adjuvant Foot And Mouth Disease Vaccine In Sheep. Zag,1,2012,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Successful Application Of Ultrasound Technology To Detect Sand Producing Intervals In The Wellbore,1,2011,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Quantifying the effects of placement errors on WSN connectivity in grid-based deployments,1,2010,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Adaptive Techniques in Wireless Networks,1,2009,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,A pilot-aided neural network for modeling and identification of nonlinear satellite mobile channels,1,2008,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Joint adaptive modulation and predistortion for nonlinear time-varying channels,1,2007,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Efficient parallel simulation of direct methanol fuel cell models,1,2005,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Space time coding over mimo channels equipped with nonlinear amplifiers,1,2005,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Short-term Growth and Bone Turnover in Children with Persistent Asthma During Inhaled Steroid Therapy,1,2005,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Multipath propagation models for broadband wireless systems,1,2004,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Modeling and estimation of mobile channels,1,2004,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Cannabinoid receptor inverse agonists and neutral antagonists as therapeutic agents for the treatment of bone disorders,1,2004,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,4QAM-CDMA transmission over satellite mobile channels in the presence of nonlinear distortions and Rayleigh fading,1,2003,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Symbol error rate evaluation of satellite mobile communication channels,1,2003,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Natural gradient learning neural networks for modeling and identification of nonlinear systems with memory,1,2002,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,"Fungicidal Effect of the common disinfectants on the most widel spread dermatophytes with refferences to their differetial resistance"" In-vitro"" study",1,1999,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Neural network identification and characterization of digital satellite channels: application to fault detection,1,1997,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Neural network identification of digital satellite channels: the adaptive nonlinear enhancer,1,1996,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Uranium recovery from a citric-citrate leach liquor of rock phosphate using an ion-exchange resin,1,1994,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,"US policy towards radical regimes in Africa in 1970s: case studies of angola, Ethiopia and Somalia",1,1992,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Effect of dietary supplementation of increasing levels of organic acid mixture on performance and carcass characteristics of broiler chickens,1,0,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Scalable Learning-Based Heterogeneous Multi-Band Multi-User Cooperative Spectrum Sensing for Distributed IoT Systems,0,2020,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Intended 3D conformal irradiation of internal mammary lymph node is better than incidental irradiation in breast cancer patients.,0,2020,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Epithelial and Endothelial Adhesion of Immune Cells Is Enhanced by Cardiotonic Steroid Signaling Through Na+/K+‐ATPase‐α‐1,0,2020,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Assessment of in-country capacity to maintain communicable disease surveillance and response services after polio eradication—Somalia,0,2020,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,The Role Of Alpha Diol G In Acne Vulgaris In Females,0,2020,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Correlation between Serum Uric Acid Level and Left Ventricular Ejection Fraction in Patients with Congestive Heart Failure,0,2019,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Effect of bromhexine on the pharmacokinetic of tilmicosin in broiler chickens,0,2019,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Utilization of Sludge Resulted From Chlorine Industry In WasteWater Treatment,0,2019,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Cosmetic outcome of hypofractionated whole-breast irradiation with concomitant boost in breast cancer,0,2019,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,A High-Level Parameter Selection Framework for Irregular LTE-Based Mission Critical Networks,0,2019,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Artificial Intelligence for Diabetes Mellitus Type II: Forecasting and Anomaly Detection,0,2019,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Optimized Channel-Aware Scheduling for Heterogeneous Internet of Things,0,2019,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,IPv6-Based Smart Grid Communication over 6LoWPAN,0,2019,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Continuous versus interrupted use of vaginal probiotics plus vaginal clindamycin cream for bacterial vaginosis: a randomized controlled study,0,2019,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Collaborateurs ayant contribué à l’évaluation de ce numéro,0,2019,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,138P Natural killer NKG2A and NKG2D serum levels in patients with colorectal cancer,0,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Characterization and Properties of Magnetic and Non-magnetic (Gum Acacia/Polyacryamide/Graphene) Nanocomposites Prepared by Gamma Irradiation,0,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,One Pot Synthesis and Spectroscopic Characterization of Novel 8-Azacoumarin Derivatives as Eco-Friendly Insecticidal Agents,0,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Emulation of Large-Scale LTE Networks in NS-3 and CORE: A Distributed Approach,0,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Adaptive Channel Estimation in Wireless Communications,0,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Adaptive Opportunistic Beamforming in Ricean Fading Channels,0,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Adaptive Multicarrier CDMA Space-Time Receivers,0,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Adaptive Beamforming for Multiantenna Communications,0,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Adaptive Equalization for Wireless Channels,0,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Utility-Based Bandwidth Adaptation for Multimedia Wireless Networks,0,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Network Coding for Wireless Networks,0,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Adaptive Routing in Wireless Sensor Networks,0,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,MIMO Systems: Principles Iterative Techniques and Advanced Polarization,0,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Coverage and Connectivity in Wireless Sensor Networks: Lifetime Maximization,0,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Joint Adaptive Transmission and Switched Diversity Reception,0,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Selfishness in MANETs,0,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Time Synchronization for Wireless Sensor Networks,0,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,An Extensive Survey and Taxonomy of MAC Protocols for Vehicular Wireless Networks,0,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Cooperative Communications in Random Access Networks,0,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Adaptive Interference Nulling and Direction of Arrival Estimation in GPS Dual-Polarized Antenna Receiver,0,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Routing in Wireless Self-Organizing Networks,0,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Adaptive Techniques in Wireless Networks,0,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Adaptive Scheduling for Beyond 3G Cellular Networks,0,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Adaptive Optimization of CSMA/CA MAC Protocols Based on Bayesian State Estimation,0,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,A Survey of Medium Access Control Protocols for Wireless Local and Ad Hoc Networks,0,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Half Title,0,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Mobile-Relay Forwarding in Opportunistic Networks,0,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,A Survey of Wireless Sensor Networks: Technologies Challenges and Future Trends,0,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Reconfigurable Baseband Processing for Wireless Communications,0,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Tunable Security Services for Wireless Networks,0,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Adaptive Resource Allocation in CDMA Cellular Wireless Mobile Networks under Time-Varying Traffic: A Transient Analysis-Based Approach,0,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Coverage and Connectivity in Wireless Sensor Networks: Lifetime Maximization,0,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Neural Networks and Adaptive Signal Processing,0,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,A Prospective Comparative Study between the Efficacy of Uterine Compression Sutures (B-Lynch) and Bilateral Uterine Artery Ligation for the Prevention of Atonic Postpartum …,0,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Cognitive Functions in Recipients of Liver Transplantation: Prospective Comparative Study,0,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Secondary system's scheduling using precoding-aided space shift keying for overlay cognitive radio,0,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Developing a community-based nutrition surveillance system in Somalia,0,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,The Effect of Intratympanic Injection of Dexamethasone for the Treatment of Sudden Sensorineural Hearing Loss,0,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,New insights into smudge cell percentage in chronic lymphocytic Leukemia: A novel prognostic indicator of disease burden,0,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Stationary quantum correlation and coherence of two-mode Kerr nonlinear coupler interdicting with Su (2)-system under intrinsic damping,0,2018,2020-10-15
